0.781 0.12120729 -0.00204637
0.782 0.12293358 -0.00202432
0.783 0.12467240 -0.00200212
0.784 0.12642385 -0.00197976
0.785 0.12818800 -0.00195724
0.786 0.12996494 -0.00193457
0.787 0.13175476 -0.00191175
0.788 0.13355753 -0.00188876
0.789 0.13537334 -0.00186561
0.790 0.13720228 -0.00184230
0.791 0.13904443 -0.00181884
0.792 0.14089988 -0.00179520
0.793 0.14276872 -0.00177141
0.794 0.14465103 -0.00174745
0.795 0.14654690 -0.00172332
0.796 0.14845642 -0.00169903
0.797 0.15037968 -0.00167457
0.798 0.15231677 -0.00164994
0.799 0.15426778 -0.00162514
0.800 0.15623280 -0.00160017
0.801 0.15821192 -0.00157503
0.802 0.16020523 -0.00154972
0.803 0.16221283 -0.00152423
0.804 0.16423481 -0.00149857
0.805 0.16627125 -0.00147273
0.806 0.16832226 -0.00144671
0.807 0.17038793 -0.00142052
0.808 0.17246836 -0.00139414
0.809 0.17456363 -0.00136759
0.810 0.17667386 -0.00134086
0.811 0.17879912 -0.00131394
0.812 0.18093953 -0.00128684
0.813 0.18309517 -0.00125955
0.814 0.18526615 -0.00123208
0.815 0.18745257 -0.00120442
0.816 0.18965452 -0.00117657
0.817 0.19187211 -0.00114854
0.818 0.19410543 -0.00112031
0.819 0.19635460 -0.00109189
0.820 0.19861970 -0.00106328
0.821 0.20090085 -0.00103448
0.822 0.20319814 -0.00100548
0.823 0.20551168 -0.00097628
0.824 0.20784158 -0.00094689
0.825 0.21018793 -0.00091730
0.826 0.21255085 -0.00088751
0.827 0.21493044 -0.00085751
0.828 0.21732681 -0.00082732
0.829 0.21974007 -0.00079692
0.830 0.22217032 -0.00076632
0.831 0.22461767 -0.00073551
0.832 0.22708223 -0.00070449
0.833 0.22956412 -0.00067327
0.834 0.23206344 -0.00064184
0.835 0.23458030 -0.00061019
0.836 0.23711482 -0.00057834
0.837 0.23966710 -0.00054627
0.838 0.24223727 -0.00051399
0.839 0.24482543 -0.00048149
0.840 0.24743171 -0.00044877
0.841 0.25005621 -0.00041583
0.842 0.25269905 -0.00038268
0.843 0.25536035 -0.00034930
0.844 0.25804022 -0.00031570
0.845 0.26073879 -0.00028188
0.846 0.26345617 -0.00024783
0.847 0.26619248 -0.00021356
0.848 0.26894784 -0.00017906
0.849 0.27172237 -0.00014433
0.850 0.27451619 -0.00010937
0.851 0.27732943 -0.00007418
0.852 0.28016221 -0.00003875
0.853 0.28301465 -0.00000309
0.854 0.28588687 0.00003281
0.855 0.28877900 0.00006894
0.856 0.29169117 0.00010531
0.857 0.29462350 0.00014192
0.858 0.29757612 0.00017878
0.859 0.30054915 0.00021587
0.860 0.30354273 0.00025322
0.861 0.30655698 0.00029080
0.862 0.30959203 0.00032864
0.863 0.31264802 0.00036672
0.864 0.31572507 0.00040505
0.865 0.31882332 0.00044364
0.866 0.32194290 0.00048248
0.867 0.32508394 0.00052157
0.868 0.32824658 0.00056092
0.869 0.33143096 0.00060053
0.870 0.33463720 0.00064040
0.871 0.33786544 0.00068052
0.872 0.34111583 0.00072091
0.873 0.34438850 0.00076157
0.874 0.34768358 0.00080249
0.875 0.35100123 0.00084367
0.876 0.35434157 0.00088513
0.877 0.35770476 0.00092685
0.878 0.36109092 0.00096885
0.879 0.36450021 0.00101112
0.880 0.36793277 0.00105366
0.881 0.37138874 0.00109648
0.882 0.37486826 0.00113958
0.883 0.37837149 0.00118296
0.884 0.38189857 0.00122662
0.885 0.38544964 0.00127056
0.886 0.38902486 0.00131479
0.887 0.39262437 0.00135930
0.888 0.39624833 0.00140410
0.889 0.39989688 0.00144919
0.890 0.40357018 0.00149458
0.891 0.40726837 0.00154025
0.892 0.41099162 0.00158622
0.893 0.41474007 0.00163249
0.894 0.41851388 0.00167905
0.895 0.42231321 0.00172592
0.896 0.42613821 0.00177309
0.897 0.42998904 0.00182056
0.898 0.43386585 0.00186833
0.899 0.43776881 0.00191641
0.900 0.44169808 0.00196480
0.901 0.44565382 0.00201350
0.902 0.44963618 0.00206252
0.903 0.45364533 0.00211184
0.904 0.45768144 0.00216149
0.905 0.46174466 0.00221145
0.906 0.46583517 0.00226173
0.907 0.46995312 0.00231233
0.908 0.47409869 0.00236325
0.909 0.47827205 0.00241450
0.910 0.48247335 0.00246608
0.911 0.48670277 0.00251799
0.912 0.49096049 0.00257022
0.913 0.49524666 0.00262279
0.914 0.49956147 0.00267570
0.915 0.50390509 0.00272894
0.916 0.50827769 0.00278252
0.917 0.51267944 0.00283643
0.918 0.51711052 0.00289070
0.919 0.52157111 0.00294530
0.920 0.52606138 0.00300025
0.921 0.53058151 0.00305555
0.922 0.53513169 0.00311120
0.923 0.53971209 0.00316721
0.924 0.54432289 0.00322356
0.925 0.54896427 0.00328027
0.926 0.55363643 0.00333735
0.927 0.55833953 0.00339478
0.928 0.56307377 0.00345257
0.929 0.56783933 0.00351073
0.930 0.57263639 0.00356925
0.931 0.57746516 0.00362815
0.932 0.58232580 0.00368741
0.933 0.58721852 0.00374705
0.934 0.59214350 0.00380706
0.935 0.59710094 0.00386744
0.936 0.60209102 0.00392821
0.937 0.60711395 0.00398936
0.938 0.61216990 0.00405089
0.939 0.61725909 0.00411281
0.940 0.62238169 0.00417512
0.941 0.62753792 0.00423781
0.942 0.63272797 0.00430090
0.943 0.63795204 0.00436438
0.944 0.64321032 0.00442826
0.945 0.64850303 0.00449254
0.946 0.65383035 0.00455722
0.947 0.65919249 0.00462230
0.948 0.66458966 0.00468779
0.949 0.67002206 0.00475368
0.950 0.67548990 0.00481999
0.951 0.68099338 0.00488671
0.952 0.68653271 0.00495384
0.953 0.69210809 0.00502139
0.954 0.69771975 0.00508936
0.955 0.70336788 0.00515775
0.956 0.70905270 0.00522657
0.957 0.71477442 0.00529581
0.958 0.72053325 0.00536548
0.959 0.72632941 0.00543558
0.960 0.73216312 0.00550612
0.961 0.73803458 0.00557709
0.962 0.74394403 0.00564851
0.963 0.74989166 0.00572036
0.964 0.75587771 0.00579265
0.965 0.76190240 0.00586540
0.966 0.76796593 0.00593859
0.967 0.77406855 0.00601223
0.968 0.78021046 0.00608632
0.969 0.78639190 0.00616087
0.970 0.79261308 0.00623588
0.971 0.79887424 0.00631135
0.972 0.80517560 0.00638728
0.973 0.81151739 0.00646368
0.974 0.81789984 0.00654055
0.975 0.82432318 0.00661789
0.976 0.83078764 0.00669570
0.977 0.83729345 0.00677399
0.978 0.84384084 0.00685276
0.979 0.85043006 0.00693201
0.980 0.85706134 0.00701175
0.981 0.86373492 0.00709197
0.982 0.87045104 0.00717268
0.983 0.87720994 0.00725388
0.984 0.88401187 0.00733558
0.985 0.89085708 0.00741778
0.986 0.89774583 0.00750048
0.987 0.90467838 0.00758368
0.988 0.91165501 0.00766739
0.989 0.91867601 0.00775160
0.990 0.92574170 0.00783633
0.991 0.93285244 0.00792157
0.992 0.94000866 0.00800733
0.993 0.94721096 0.00809361
0.994 0.95446018 0.00818041
0.995 0.96175781 0.00826774
0.996 0.96910693 0.00835559
0.997 0.97651539 0.00844398
0.998 0.98400864 0.00853291
0.999 0.99163436 0.00862236
1.000 1.00000000 0.00871245
